movie,sentence,score
연애의 맛,전 진짜 재밌게 봤습니다. 역겨운 정치색같은거 0.1도 없는 진짜 시간 순삭용 로맨틱 코미디. 개꿀잼이었어요. 킬포인트가 너무 많은데요. 일단 강예원 포경의사 만나러 가기전에 설레이는 마음으로 옷갈아입는씬 너무나 러블리합니다. 그리고 엄마랑 마스크팩하고 양쪽에 핀 꼽고 있는 모습 사랑스럽고요. 왕성기 첫 이쁜이수술환자 비주얼 지렸습니다. 강예원 드릴에 신음 소음으로 양쪽귀 테러당할때 클로즈업 연출 넘나 코믹했고요. 하주희는 뭐 그냥 레전드네요. 베드씬마다 비주얼 지렸구요. 포장마차에서 술취한 강예원 연기 지렸습니다. 하주희가 왕성기 세울려고 환복쇼할때 진짜 너무나 아름다웠고요. 진짜 하주희가 여기서 ㅈㄴ 이쁘게 나오네요. 마지막에 새 남자 꼬실때 양키랑 있어도 결코 꿀리지 않는 비주얼. 전 오히려 양키보다 하주희가 더 이쁘더라구요. 마지막에 최종승자는 간호사네요. 미자고딩남 12시 지나서 성인되자마자 get 하다니... 암튼 핵꿀잼 영화입니다!,10
어부바,따뜻한 영화예요~~~,10
어부바,마지믹 엔딩신이 최고였어요~,10
극장판 주술회전 0,"연출, 작화, 스토리, 노래, 더빙모든게 완벽한 영화였습니다",10
어부바,소정님 연기가 최고네요! ,10
닥터 스트레인지: 대혼돈의 멀티버스,난 재밌었음. 유튜브에 완다비전 요약본 30분짜리 있으니 보고 가면 스토리 따라갈 수 있음. 두 완다랑 아이들 다 같이 만난 장면에서 나 오열했다ㅠㅠ,10
장난스런 키스,학교에서 여자애들끼리 봤는데 ㅈㄴ 소리지르면서 봄 남주가 뭐만하면 꺄아아악! 이래서 쌤들한테 혼남 그만큼 스토리 맛집 여주 언니 예뻐요??,10
특종: 량첸살인기,다시봐도 첨본것처럼 재밌음 조정석 연기 넘 잘해 반전의 반전의 반전이라 은근 신선하고 엔딩 쯤엔 띠용하는 부분도 있긴함 기자와 스릴러를 다루는데 코믹도 자연스럽게 있는,10
에로틱 타잔,역시ㅇㅅㅎ의 추천작!,10
아바타,할말이 없을 정도로 잼나요,10
닥터 스트레인지: 대혼돈의 멀티버스,번 노티스에서 악당들 두들기던 분이 다른 차원에서는 피자 포파를 파십니다. 많이들 애용해  주세요!,10
아바타,진짜 50번 넘게봐도 전혀 지루함 없이 재미있어요 ,10
서울괴담,배우들 보는 맛으로 보긴 했는데 재밋어용,10
닥터 스트레인지: 대혼돈의 멀티버스,너무 재밌게 잘봤음. 디즈니 완다비전 안보고 보면 감정선 이해하기어려울듯함. 진입장벽이 좀 높았던것 인정 . ,10
닥터 스트레인지: 대혼돈의 멀티버스,진짜 너무 재미있었다 음표 날리는 장면 웃겼다고들 하는데 나는 그 장면마저 감탄 하면서 봄 ,10
야쿠자와 가족,모처럼 볼만한 진심을 담은 영화였음,10
승리호,잘만든영화 감독 배우들 다 퍼펙,10
닥터 스트레인지: 대혼돈의 멀티버스,경이로운 연출에 무릎을 탁치고 봤습니다,10
무서운 집,귀신이 나타났을 때 어떻게 해야하는지 알려주는 아주 좋은 다큐멘터리였습니다. 감사합니다,10
디 워,"이것이 정녕 영구와 공룡 쭈쭈,, 티라노의 발톱 감독인가,..",10
닥터 스트레인지: 대혼돈의 멀티버스,넘 재밌음 닥스짱!ㅎㅎ,10
반지의 제왕: 반지 원정대,명작,10
반지의 제왕: 두 개의 탑,명작,10
반지의 제왕: 왕의 귀환,명작,10
우아한 세계,"깡패영화인줄 알았는데, 보고나니 한 집안 가장의 애환이 있는 뭉클한 감동이 있네요.",10
닥터 스트레인지: 대혼돈의 멀티버스,좋았음,10
닥터 스트레인지: 대혼돈의 멀티버스,이제까지 본 마블중에 살짝쿵 놀랐따,10
닥터 스트레인지: 대혼돈의 멀티버스,배우들의 연기가 너무 인상깊었습니다.,10
닥터 스트레인지: 대혼돈의 멀티버스,너무 재미 있었어요.,10
극한직업,한국영화 최고~~ 재밌어요.,10
트루맛쇼,나는 이제 세상을 알 만큼 안다고 생각했는데 아직도 순진하구만,10
완벽한 타인,한국영화중 잘만들어진 영화,10
닥터 스트레인지: 대혼돈의 멀티버스,영상미 굿 딩디리딩딩딩,10
그래비티,중국산이 제대로 작동해서 주인공을 살리네...,10
신비한 동물들과 덤블도어의 비밀,"굉장히 재밌게 봤습니다. 덤블도어의 압도적인 힘이 드러나는 씬도 많아서 좋았고, 연기 연출도 다른 sf장르와 차별화가 있으며 만듬새가 굉장히 세련됐습니다. 저는 영화를 쭉 지켜봐왔고 마법세계관을 좋아해서 재밌게 봤으나, 단순한 영화에 매료 되어있는 분들은 별로라고 생각 할 수 있습니다. 마법연출이 굉장히 퀄리티가 좋은데 bgm자체도 너무 레벨이 높아서 단순한 움직임에도 깊은 울림을 받는 씬들이 많았습니다. 덤블도어의 마법과 그린델왈르의 싸움에서 울리는 잔잔한 감동과 남자간의 사랑,의리가 이 모든 발전된 연출 덕에 눈호강과 감동을 받았네요. 호그와트 나오는 씬도 너무 반가웠고 선과 악에 대한 이야기에서 선이 결국 이기지만 엄청나게 강한 덤블도어가 없었다면 어땠을까 싶기도 하고. 중간중간에 나오는 교훈적인 명헌들도 굉장합니다. 동심을 불러일으키는 느낌도 들었고 고독한 덤블도어의 삶을 보며 영감을 받고 저에게도 큰 힘이 되는 영화였습니다. 한국에서 흥행을 실패해서 금방 상영관에서 내려갔지만 지날 수록 알아봐줄거라 생각 되는 영화입니다. 저는 추천합니다",10
닥터 스트레인지: 대혼돈의 멀티버스,평점이 좀 박살난 댓글들이 있길래 실망할수도 있겠다 생각하고 갔는데 의외로 몰입감도 괜찮고 재밌게 봤습니다!좀비가 나온다고 해서 부산행처럼 우루루 나오는것도 아니고가끔 B급 영화스러운 장면들이 보이긴 하지만 스토리의 흐름은 매우 자연스러워요!영화보러 가시기 전에 완다의 스토리를 간단한 영상 같은걸로 보시고 가시면 좋으실겁니다~,10
미드나이트,올들어서 최고의 영화 인듯 연기자들 연기 좋았고 연출 스토리 완벽함 이런 일도 있을 수 있다고 생갇 하니 오싹하다. ,10
닥터 스트레인지: 대혼돈의 멀티버스,"영화보기전 봐야될 콘텐츠1. 디즈니플러스-완다비전, 왓이프2. 유튜브- 무비후기 (완다비전과 닥터스트레인지  편)",10
닥터 스트레인지: 대혼돈의 멀티버스,평이 안좋아서 조금 걱정했는데 마블영화를 안보시던 분이시면 조금은 이해가 안되실수도 있는데 저는 대부분 봐와서 그런지 이번에도 너무 재밌게 관람했습니다. 특히 배우들의 연기와 목소리  마블영화보면서 이야기와 대사에 위로받아요 너무 잘 봤습니다~!토르도 기대됩니다~,10
코렐라인: 비밀의 문,엄청 잘 만들어진 스토리와 영상미가 압도하는 느낌 완전 존잼,10
닥터 스트레인지: 대혼돈의 멀티버스,"솔직히 이 영화 보고 스토리 언급 하는 넘들 최소 완다비전, 로키, 스파이더맨 안본 사람들임~ 스토리 잘 풀어 낸거 맞고 액션씬도 괜찮았고 캐릭마다 간단하게라도 그 유래를 다 표현했음~ 이 정도 방대한 스토리를 2시간 정도에 다 넣는게 쉬운줄 아나.. 나머진 알아서 찾아서 보는 노력 정돈 하고 까자.. 난 진짜 재밌었다.. 어벤져스 이후 제일 재밌었음~",10
미드 90,진짜 내 인생작이라고 얘기 할 수 있음,10
더 킹,이거 왤케 현실적이냐  무당이라니 ㅠㅠ,10
캡틴 마블,재밌었어요. 이 영화로 불편했다는 사람들은 프로불편러인듯.,10
오차즈케의 맛,충분히 재밌는 가려진 오즈 걸작,10
닥터 스트레인지: 대혼돈의 멀티버스,재밌게 잘 봤어요ㅜㅠ완다비전 보고 봐야 조금이나마 완다를 이해하실 수 있을꺼 같아요,10
스탈린이 죽었다!,전체주의와 사회주의 이데올로기의 민낯을 보여준 영화.블랙코미디가 아닌 기록물이라해도 손색이 없는 영화였다.,10
닥터 스트레인지: 대혼돈의 멀티버스,2시간이 순식간에 사라졌어요! 좀 많이 잔인한것 같긴한데 스토리가 너무 재밌어서 또 보고 싶습니다.,10
패신저스,내가 남자주인공 같은 상황이라면  이쁜누나들  다 깨워놨을텐데 주인공의 절제력에 경의를 표합니다,10
배드 가이즈,넘  재미있었어욬ㅋㅋㅋ 웃음ㅍ포인트 가득 감동포인트도있구 설렘포인트도 있구 넘좋아요,10
닥터 스트레인지: 대혼돈의 멀티버스,완다비전 꼭 보고 이 영화봐라 제발 부탁입니다,10
어부바,오늘 시간될때 극장가서 어부바 볼때 코믹한 내용에는 웃고 슬픈내용에는 울면서  마음이 따뜻해지고 힐링되었습니다,10
닥터 스트레인지: 대혼돈의 멀티버스,호러인가요 호러맞던데 호로던데,10
니 부모 얼굴이 보고 싶다,설경구 하나만 보고 갔는데 이럴 수가 있나..? 대체 누구를 탓해야 하는가 그리고 누구의 선택을 응원해야 하는가 나는 외면할 수 있었을까,10
나를 만나는 길,영화를 다 보고 나니 명상 한 섹션을 한 느낌이였어요.고요히 나를 만나는 시간이었습니다,10
닥터 스트레인지: 대혼돈의 멀티버스,마블은 역시 영상미이지 멋있다...,10
와일드 씽,&amp;#39;&amp;#39;데니스 리차드&amp;#39;&amp;#39;,10
닥터 스트레인지: 대혼돈의 멀티버스,재미있게 봤어요~! 개인적으로는 완다 스토리 잘 풀어냈다고 생각합니다... 욕 많이 먹는 이유도 알긴 하겠는데 그래도 가볍게 보기 괜찮아요~ 액션이나 배우들 보는 재미도 쏠쏠하네요,10
닥터 스트레인지: 대혼돈의 멀티버스,제발 완다비전이라도 보고나서 혹평하시길,10
닥터 스트레인지: 대혼돈의 멀티버스,중간에 깜짝 놀래서 소리 지를 뻔 했어요. 팝콘 먹으면서 봐야되는데 영화관에 팝콘이 없다니요,10
웨스트 사이드 스토리,"엄청난 OST, 놀라운 가사, 무시무시한 연출력!",10
스파이더맨: 노 웨이 홈,마블영화는 엔드게임이 엔드 한줄 알았다,10
소설가의 영화,삶이 중요하다는 것을 알게 되었지만 그럼에도 불구하고 난 계속 영화를 찍고야 말겠다는 마지막 장면에서 울림이 있었다.,10
리코리쉬 피자,"PTA, 그는 거장이다.",10
셔터 아일랜드,환자 가족으로서 보면 마음아픈 영화 ,10
닥터 스트레인지: 대혼돈의 멀티버스,영상이 매우 재미있고 지루할 틈이 없었어요,10
나이트메어 앨리,This is cinema.,10
배드 가이즈,화면 현란하고 내용알차고 재밌어요,10
닥터 스트레인지: 대혼돈의 멀티버스,마블은 그대로인데 내가 늙어서 유치해 보이는걸까 그래도 재밌음 ㅋㅋ,10
매드맥스: 분노의 도로,죽기전에 꼭 봐야하는 영화,10
엔칸토: 마법의 세계,눈이 보는 즐거움 귀로 듣는 즐거움이 묻어나는 영화,10
이모티: 더 무비,재밌었어요 색다른 영화,10
배드 가이즈,나이불문 재밌게 봤어요  아이와 함꼐 봐도 되고혼자 봐도 되고 가볍게 봐도 되고 편하게 봐도 되는 그런 영화 입니다.,10
킹메이커,완전 몰입해서 봤습니다,10
야차,지루하지 않고 재밌게 봤어요. 평점이 왜 이렇게 낮은지 의문..;;,10
세이프 헤이븐,오랜만에 힐링되는 아름다운 영화를 봐서 너무 좋습니다,10
지렁이,정말 좋은 영화어떤 단어로 표현 될까요,10
닥터 스트레인지: 대혼돈의 멀티버스,MCU의 진입장벽이 점점 높아질텐데 여기에서 굴하면 안된다구~!,10
코다,특별한 스토리가 보편적인 감동으로 다가올 때 삶의 스펙트럼이 넓어진다,10
해피 투게더,"남녀간의 사랑과 남남과의 사랑과 별반 다를 바 없는데, 왜 쓸쓸한 것일까?",10
닥터 스트레인지: 대혼돈의 멀티버스,마블 세계관 알면 개꿀잼,10
돈의 맛,이정재 전도연 나온 하녀인가(?) 연결되는 느낌이 들던데 잼있네요 ,10
아이 엠 샘,내 인생영화10년이 지나도 감동은 바래지지 않았어요,10
효자동 이발사,부디 한결같고 성실하고 겸손한 국민이 잘 살 수 있는 나라가 되길..,10
닥터 스트레인지: 대혼돈의 멀티버스,완다가 선택할수밖에 없는 상황이 이혜가되며... 완다가 너무 불쌍하네요... 보기전에 완다비전을 꼭 추천 합니다. 그럼 더 몰입도가 올라갈거에요,10
신비한 동물들과 덤블도어의 비밀,되게 재밌었는데 생각보다 별점이 너무 낮아서 놀랐네요. 제가 영화 깐깐하게 보는 편인데 9점 10점짜리 수작 이런건 아니어도 8.5점 정도에요!!,10
닥터 스트레인지: 대혼돈의 멀티버스,완다비젼 보고 봐서 그런지 넘나 재밌고 슬펐음 ㅠㅠ 엄마라 그런가 영상미도 좋았고 호러라고 하는데 전혀 호러같지 않은 호러. 무서움은 전혀 없음.. ,10
벤허,헐리웃이 진정 위대하던 시절.미국 영화예술의 긍지.,10
닥터 스트레인지: 대혼돈의 멀티버스,존잼이였는데 왜 평점이 이러냐?? ㅎㅎㅎㅎ,10
인 타임,인류의 미래다..정확한 예언적 영화임,10
미인도,"이거 평점 낮은거 테러아냐? 왜 이렇게 낮을수가 있지? 진짜 영화를 본사람이라면 나름 감동도 선사하고 영상미도 높은데. 개인적으로 8점 정도라고 생각함.픽션에 대한 거부감이 있어서 낮은것아닌가 생각도 하고 특정 정치적 생각때문에 테러한것같기도 하고, 너무 노출에만 포커스를 맞춘다면 이영화의 재미를 느끼지 못할지도....평점 너무 낮아 조금 더 높게 씀",10
아직 사랑하고 있습니까?,영화 생각보다 재밌음!!!,10
배드 가이즈,아이들과 보면 기분좋은 영화,10
중경삼림,왕가위가 기록한 홍콩은 다시 돌아올 수 없는 찬란했던 과거와 젊음이다,10
닥터 스트레인지: 대혼돈의 멀티버스,재미있어요~ 쿠키 2개,10
니 부모 얼굴이 보고 싶다,왜 제목이 이런제목인지 알꺼같은 영화,10
닥터 스트레인지: 대혼돈의 멀티버스,평점이 왜 이리 낮지? 주말에 보고 왔는데 진짜 재미있게 봤다. 영화 곳곳에서 이블데드식의 연출과 장면을 보는것도 흥미롭고 유쾌했슴. 간만에 2시간동안 신났음.,10
공동경비구역 JSA,한국에서만 만들 수 있는 여운 남는 명작,10
닥터 스트레인지: 대혼돈의 멀티버스,재밌는데 왜 평점 낮지 ??,10
닥터 스트레인지: 대혼돈의 멀티버스,아니 평점보고 재미없는줄 알았더니 ㅈㄴ재밌구만ㅋㅋㅋㅋ 눈들은 존나게 높아요 하여튼,10
